episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,2,1.0012,1.0716,1500,500,1500,500,2.5364,1.5385,0.00033195,0.00169092,0.00099881,0.00307706
0,Hankel action rollout,5,1.0900,1.2840,1500,500,1500,500,2.0494,1.0973,0.000326892,0.00136629,0.00188508,0.00219467
30,Hankel Q rollout,3,1.0035,1.2459,1500,500,1500,500,2.5245,1.4679,0.000237212,0.00168298,0.00138479,0.00293583
30,Hankel action rollout,68,1.1664,2.3895,1500,500,1500,500,10.4142,3.9346,1.79232e-05,0.0069428,0.000304223,0.00786912
60,Hankel Q rollout,7,1.0773,4.8700,165,55,165,55,11.1071,3.8098,2.99385e-05,0.0673157,0.00124936,0.0692694
60,Hankel action rollout,39,1.6247,1.8196,165,55,165,55,2.3349,1.3272,1.38323e-05,0.014151,0.0124585,0.0241304
90,Hankel Q rollout,5,1.0338,1.7561,108,36,108,36,2.6970,1.7085,0.00283543,0.0249726,0.0179542,0.0474586
90,Hankel action rollout,26,2.2241,1.0688,108,36,108,36,1.9808,1.2994,0.00501372,0.0183408,0.0197137,0.0360952
120,Hankel Q rollout,3,1.0198,1.4437,123,40,123,40,3.9676,2.5066,0.00268702,0.032257,0.0146486,0.062665
120,Hankel action rollout,25,2.2359,1.0157,123,40,123,40,3.8750,1.5277,0.00180323,0.0315042,0.00665967,0.0381928
150,Hankel Q rollout,3,1.0085,1.4610,126,41,126,41,3.9939,2.6394,0.003336,0.0316979,0.0143263,0.0643759
150,Hankel action rollout,27,2.0808,1.0103,126,41,126,41,4.0961,1.4827,0.00119012,0.0325084,0.00549386,0.036164
180,Hankel Q rollout,3,1.0035,1.5252,117,39,117,39,3.6710,2.8028,0.00263106,0.0313762,0.0153934,0.0718674
180,Hankel action rollout,30,2.3733,1.0111,117,39,117,39,1.9059,1.2754,0.00279124,0.0162897,0.00986915,0.0327033
210,Hankel Q rollout,3,1.0045,1.5505,123,40,123,40,4.3368,2.6398,0.00309287,0.0352589,0.0159568,0.0659939
210,Hankel action rollout,28,2.2242,1.0107,123,40,123,40,2.3926,1.3964,0.00163576,0.0194517,0.00810237,0.0349112
240,Hankel Q rollout,2,1.0033,1.6009,117,38,117,38,2.6850,2.1757,0.00235481,0.0229487,0.0135393,0.0572553
240,Hankel action rollout,31,2.3208,1.0114,117,38,117,38,1.5096,1.2137,0.00235886,0.0129024,0.0171831,0.0319387
270,Hankel Q rollout,2,1.0035,1.6598,108,36,108,36,2.3474,2.2642,0.00225085,0.0217352,0.0142771,0.0628958
270,Hankel action rollout,27,2.1944,1.0141,108,36,108,36,2.0681,1.2734,0.00199032,0.0191491,0.0225155,0.0353729
300,Hankel Q rollout,4,1.0080,1.2851,192,64,192,64,2.6602,1.9314,0.00234066,0.0138554,0.00965456,0.030178
300,Hankel action rollout,43,2.0532,1.0272,192,64,192,64,1.9868,1.4657,0.00188544,0.0103481,0.00897037,0.0229019
330,Hankel Q rollout,3,1.0038,1.4077,159,53,159,53,3.5673,2.7997,0.00185863,0.0224362,0.0103939,0.0528243
330,Hankel action rollout,38,2.2210,1.0191,159,53,159,53,2.4904,1.3912,0.0012317,0.0156628,0.00786283,0.0262495
360,Hankel Q rollout,2,1.0037,1.5843,147,49,147,49,4.7265,2.6637,0.00306256,0.032153,0.00990526,0.0543614
360,Hankel action rollout,36,2.2215,1.0167,147,49,147,49,2.7727,1.3600,0.00108328,0.0188622,0.00946909,0.0277544
390,Hankel Q rollout,2,1.0046,1.7213,144,48,144,48,4.1229,2.3517,0.00310097,0.0286315,0.0100259,0.0489945
390,Hankel action rollout,39,2.4337,1.0103,144,48,144,48,3.3505,1.2249,0.000654291,0.0232673,0.0112422,0.0255188
420,Hankel Q rollout,2,1.0057,1.7753,141,46,141,46,2.0951,1.8779,0.00290834,0.0148588,0.0102988,0.0408232
420,Hankel action rollout,40,2.3307,1.0095,141,46,141,46,2.2350,1.1497,0.000935064,0.0158508,0.0135035,0.0249941
450,Hankel Q rollout,1,1.0007,1.5372,102,34,102,34,1.5514,1.5351,0.00630976,0.0152103,0.0190525,0.0451489
450,Hankel action rollout,27,2.0653,1.0064,102,34,102,34,3.0301,1.2589,0.00155616,0.0297073,0.00719783,0.0370264
480,Hankel Q rollout,1,1.0005,1.5552,102,34,102,34,1.6233,1.5603,0.00588661,0.0159149,0.0180884,0.0458917
480,Hankel action rollout,21,2.0955,1.0106,102,34,102,34,1.8509,1.5710,0.00217781,0.0181459,0.00657225,0.0462063
510,Hankel Q rollout,1,1.0003,1.5514,102,34,102,34,1.6285,1.5718,0.00564346,0.0159656,0.0175673,0.0462297
510,Hankel action rollout,26,2.0923,1.0022,102,34,102,34,1.4337,1.3073,0.00159502,0.0140558,0.0047932,0.03845
540,Hankel Q rollout,1,1.0002,1.5631,102,33,102,33,1.6555,1.5692,0.00539491,0.0162301,0.0178507,0.0475522
540,Hankel action rollout,25,2.0104,1.0044,102,33,102,33,2.2164,1.3196,0.00144916,0.0217292,0.00499201,0.0399879
570,Hankel Q rollout,1,1.0002,1.5461,102,33,102,33,1.6477,1.5630,0.00516702,0.0161535,0.0174667,0.0473636
570,Hankel action rollout,25,2.0038,1.0049,102,33,102,33,2.4873,1.3196,0.00144729,0.0243852,0.00499895,0.0399885
600,Hankel Q rollout,1,1.0001,1.5422,102,34,102,34,1.6207,1.5598,0.00516099,0.0158889,0.0166769,0.045875
600,Hankel action rollout,27,2.1705,1.0031,102,34,102,34,1.4191,1.2589,0.001585,0.0139132,0.00506842,0.0370271
630,Hankel Q rollout,1,1.0001,1.5324,102,34,102,34,1.6109,1.5411,0.00521034,0.0157932,0.0169136,0.0453256
630,Hankel action rollout,28,2.2388,1.0078,102,34,102,34,3.3479,1.2135,0.00183607,0.0328226,0.0064149,0.0356919
660,Hankel Q rollout,1,1.0002,1.5252,102,34,102,34,1.5929,1.5363,0.00518231,0.0156169,0.0169362,0.0451862
660,Hankel action rollout,27,2.1747,1.0040,102,34,102,34,1.5124,1.2589,0.00162813,0.0148279,0.00476701,0.0370269
690,Hankel Q rollout,1,1.0001,1.5288,102,34,102,34,1.5945,1.5370,0.00514976,0.0156322,0.0169879,0.045205
690,Hankel action rollout,26,2.0944,1.0018,102,34,102,34,1.3698,1.3073,0.00159098,0.0134294,0.00479653,0.03845
720,Hankel Q rollout,1,1.0001,1.5275,102,34,102,34,1.5907,1.5260,0.00523095,0.0155952,0.0172556,0.0448836
720,Hankel action rollout,27,2.1478,1.0050,102,34,102,34,1.8690,1.2589,0.00152877,0.0183231,0.00486553,0.0370274
750,Hankel Q rollout,1,1.0001,1.5160,102,33,102,33,1.5909,1.5192,0.00521105,0.0155972,0.0180622,0.0460353
750,Hankel action rollout,24,1.9831,1.0061,102,33,102,33,2.8276,1.3741,0.00134163,0.0277213,0.00514456,0.0416409
780,Hankel Q rollout,1,1.0001,1.5089,102,33,102,33,1.5831,1.5037,0.00532436,0.015521,0.0183511,0.0455672
780,Hankel action rollout,26,2.0843,1.0046,102,33,102,33,2.2214,1.2689,0.00140651,0.0217786,0.00549135,0.0384517
810,Hankel Q rollout,1,1.0001,1.5126,102,33,102,33,1.5820,1.5068,0.0053351,0.0155094,0.0183306,0.0456602
810,Hankel action rollout,25,2.0496,1.0002,102,33,102,33,1.3717,1.3196,0.00147385,0.0134477,0.00498999,0.0399869
840,Hankel Q rollout,1,1.0001,1.5115,102,34,102,34,1.5720,1.5137,0.00535738,0.015412,0.0175537,0.0445193
840,Hankel action rollout,27,2.1242,1.0019,102,34,102,34,1.6343,1.2593,0.00145222,0.0160223,0.00502419,0.037037
870,Hankel Q rollout,1,1.0001,1.5047,102,33,102,33,1.5743,1.4949,0.00538083,0.0154342,0.0184982,0.0452997
870,Hankel action rollout,25,2.0647,1.0065,102,33,102,33,2.6209,1.3192,0.00143669,0.0256948,0.00565509,0.0399762
900,Hankel Q rollout,1,1.0001,1.5120,102,34,102,34,1.5707,1.5103,0.00543201,0.0153988,0.0176945,0.0444213
900,Hankel action rollout,26,2.1057,1.0042,102,34,102,34,1.5986,1.3073,0.00164212,0.0156727,0.00512951,0.038449
930,Hankel Q rollout,1,1.0001,1.5137,102,33,102,33,1.5845,1.5045,0.00538402,0.0155343,0.0184808,0.0455897
930,Hankel action rollout,24,1.9672,1.0002,102,33,102,33,1.4261,1.3745,0.00137078,0.0139815,0.00459889,0.0416512
960,Hankel Q rollout,1,1.0001,1.5016,102,33,102,33,1.5672,1.4870,0.00544791,0.015365,0.0186777,0.0450599
960,Hankel action rollout,26,2.0720,1.0037,102,33,102,33,2.3880,1.2692,0.00151114,0.0234116,0.00536848,0.0384615
990,Hankel Q rollout,1,1.0001,1.4972,102,33,102,33,1.5687,1.4916,0.00543385,0.0153792,0.0186115,0.0451987
990,Hankel action rollout,24,1.9758,1.0063,102,33,102,33,2.0589,1.3744,0.00144096,0.0201857,0.00504854,0.041648
1020,Hankel Q rollout,1,1.0001,1.5008,102,33,102,33,1.5673,1.4906,0.00543238,0.0153654,0.0186545,0.0451693
1020,Hankel action rollout,24,1.9861,1.0050,102,33,102,33,2.5591,1.3742,0.00145743,0.0250897,0.00512759,0.0416432
1050,Hankel Q rollout,1,1.0001,1.5084,102,33,102,33,1.5736,1.4992,0.0054239,0.0154278,0.0186421,0.0454309
1050,Hankel action rollout,24,1.9439,1.0040,102,33,102,33,1.4849,1.3745,0.00138849,0.014558,0.00462924,0.0416515
1080,Hankel Q rollout,1,1.0001,1.5037,102,33,102,33,1.5717,1.4976,0.00538523,0.0154087,0.0185294,0.0453807
1080,Hankel action rollout,23,1.8839,1.0006,102,33,102,33,1.5027,1.4342,0.00127637,0.0147324,0.00425168,0.0434603
1110,Hankel Q rollout,1,1.0001,1.5010,102,33,102,33,1.5612,1.4871,0.00550095,0.0153056,0.018821,0.0450642
1110,Hankel action rollout,25,1.9899,1.0039,102,33,102,33,2.5673,1.3200,0.00140903,0.0251698,0.00491341,0.04
1140,Hankel Q rollout,1,1.0001,1.4935,102,33,102,33,1.5585,1.4833,0.00551605,0.0152797,0.0188434,0.0449495
1140,Hankel action rollout,25,2.0060,1.0027,102,33,102,33,2.5324,1.3197,0.00141971,0.0248278,0.00498529,0.0399907
1170,Hankel Q rollout,1,1.0000,1.4956,102,33,102,33,1.5556,1.4829,0.00553409,0.0152509,0.0188871,0.0449369
1170,Hankel action rollout,26,2.0601,1.0030,102,33,102,33,1.7214,1.2692,0.00146455,0.0168767,0.00519203,0.0384615
1200,Hankel Q rollout,1,1.0000,1.4956,102,34,102,34,1.5494,1.4909,0.00557565,0.0151897,0.0181454,0.0438511
1200,Hankel action rollout,25,2.1170,1.0080,102,34,102,34,3.0906,1.3551,0.00184562,0.0303002,0.00543433,0.039857
1230,Hankel Q rollout,1,1.0000,1.5011,102,34,102,34,1.5565,1.4921,0.00556306,0.0152601,0.0181417,0.0438862
1230,Hankel action rollout,28,2.1731,1.0040,102,34,102,34,2.0798,1.2143,0.00165557,0.0203898,0.00494262,0.0357143
1260,Hankel Q rollout,1,1.0000,1.5039,102,33,102,33,1.5630,1.4869,0.00553505,0.0153234,0.0189023,0.045059
1260,Hankel action rollout,25,2.0178,1.0009,102,33,102,33,2.1453,1.3196,0.00141666,0.0210319,0.004979,0.0399891
1290,Hankel Q rollout,1,1.0000,1.4919,102,33,102,33,1.5536,1.4798,0.00555099,0.0152315,0.0188979,0.0448427
1290,Hankel action rollout,25,2.0163,1.0036,102,33,102,33,2.0128,1.3196,0.00132083,0.0197335,0.00454021,0.0399877
1320,Hankel Q rollout,1,1.0000,1.4951,102,33,102,33,1.5553,1.4813,0.00555301,0.0152478,0.0189281,0.0448893
1320,Hankel action rollout,25,2.0157,1.0057,102,33,102,33,2.0525,1.3196,0.00141673,0.0201224,0.00525668,0.0399869
1350,Hankel Q rollout,1,1.0001,1.4896,102,33,102,33,1.5523,1.4793,0.00554834,0.0152191,0.0189072,0.0448267
1350,Hankel action rollout,25,2.0136,1.0016,102,33,102,33,2.2686,1.3197,0.00140752,0.0222416,0.00496309,0.0399895
1380,Hankel Q rollout,1,1.0000,1.4846,102,33,102,33,1.5440,1.4671,0.00559923,0.0151372,0.0190569,0.0444563
1380,Hankel action rollout,27,2.1275,1.0004,102,33,102,33,1.9953,1.2222,0.0015415,0.0195614,0.00590158,0.037037
1410,Hankel Q rollout,1,1.0000,1.4901,102,33,102,33,1.5475,1.4753,0.00558416,0.0151719,0.0190026,0.0447065
1410,Hankel action rollout,26,2.0397,1.0048,102,33,102,33,2.9215,1.2692,0.00144281,0.0286423,0.0053817,0.0384615
1440,Hankel Q rollout,1,1.0000,1.4933,102,33,102,33,1.5507,1.4805,0.00557656,0.0152027,0.0189541,0.0448623
1440,Hankel action rollout,24,1.9323,1.0026,102,33,102,33,2.1359,1.3745,0.00130923,0.0209405,0.00462383,0.0416527
1470,Hankel Q rollout,1,1.0000,1.4895,102,33,102,33,1.5505,1.4813,0.00557408,0.0152006,0.0189512,0.0448877
1470,Hankel action rollout,24,1.9329,1.0048,102,33,102,33,1.9267,1.3745,0.00137545,0.0188888,0.00462531,0.0416519
1500,Hankel Q rollout,1,1.0000,1.4890,102,33,102,33,1.5464,1.4751,0.00560647,0.015161,0.0190444,0.0447005
1500,Hankel action rollout,25,2.0025,1.0032,102,33,102,33,2.5871,1.3197,0.00141652,0.0253637,0.00497937,0.0399916
1530,Hankel Q rollout,1,1.0000,1.4867,102,33,102,33,1.5450,1.4722,0.00563689,0.0151468,0.0190973,0.0446132
1530,Hankel action rollout,25,2.0036,1.0030,102,33,102,33,2.6485,1.3197,0.00141276,0.0259659,0.00497266,0.0399914
1560,Hankel Q rollout,1,1.0000,1.4916,102,33,102,33,1.5467,1.4776,0.00561839,0.0151638,0.0190832,0.0447757
1560,Hankel action rollout,24,1.9597,1.0040,102,33,102,33,1.7397,1.3745,0.00140282,0.0170559,0.00429232,0.041651
1590,Hankel Q rollout,1,1.0000,1.4837,102,33,102,33,1.5423,1.4691,0.00564973,0.015121,0.0191649,0.044517
1590,Hankel action rollout,25,2.0451,1.0052,102,33,102,33,3.7488,1.3190,0.00137746,0.036753,0.00562258,0.0399684
1620,Hankel Q rollout,1,1.0001,1.4881,102,33,102,33,1.5522,1.4816,0.00557373,0.0152177,0.0189363,0.0448969
1620,Hankel action rollout,23,1.8841,1.0037,102,33,102,33,1.8159,1.4342,0.0013145,0.0178033,0.00442857,0.0434598
1650,Hankel Q rollout,1,1.0000,1.4863,102,33,102,33,1.5461,1.4751,0.00562729,0.0151581,0.0190604,0.0446991
1650,Hankel action rollout,25,1.9750,1.0033,102,33,102,33,2.5411,1.3200,0.00136928,0.0249127,0.00485433,0.04
1680,Hankel Q rollout,1,1.0000,1.4831,102,33,102,33,1.5450,1.4743,0.00562686,0.0151473,0.0190546,0.044677
1680,Hankel action rollout,25,1.9999,1.0037,102,33,102,33,2.8241,1.3197,0.00135612,0.0276873,0.00484957,0.0399922
1710,Hankel Q rollout,1,1.0000,1.4854,102,33,102,33,1.5473,1.4773,0.00560083,0.0151698,0.0189651,0.0447654
1710,Hankel action rollout,24,1.9359,1.0021,102,33,102,33,2.1185,1.3745,0.00127144,0.02077,0.00426521,0.0416525
1740,Hankel Q rollout,1,1.0000,1.4815,102,33,102,33,1.5417,1.4665,0.00566558,0.0151143,0.0191602,0.0444382
1740,Hankel action rollout,26,2.0476,1.0003,102,33,102,33,2.1224,1.2692,0.0013951,0.0208074,0.0052439,0.0384615
1770,Hankel Q rollout,1,1.0000,1.4846,102,33,102,33,1.5477,1.4766,0.00563429,0.0151731,0.0190395,0.0447461
1770,Hankel action rollout,25,1.9974,1.0041,102,33,102,33,2.6058,1.3198,0.00139553,0.0255475,0.00493614,0.0399931
1800,Hankel Q rollout,1,1.0000,1.4858,102,33,102,33,1.5434,1.4742,0.00567071,0.0151314,0.0191248,0.044672
1800,Hankel action rollout,24,1.9824,1.0052,102,33,102,33,2.7276,1.3742,0.00146117,0.0267413,0.00510811,0.041643
1830,Hankel Q rollout,1,1.0000,1.4839,102,33,102,33,1.5441,1.4758,0.00561786,0.0151381,0.0190163,0.0447208
