episode,reward,steps
0,17.455705,1000
1,-4.774461,1000
2,-3.19341,1000
3,13.788971,1000
4,-3.472563,1000
5,-12.226349,1000
6,17.064489,1000
7,1.010131,1000
8,-25.292659,1000
9,3.341066,1000
10,34.2387,1000
11,28.153849,1000
12,23.962325,1000
13,25.478823,1000
14,20.363607,1000
15,19.856264,1000
16,20.819836,1000
17,19.019721,1000
18,22.330742,1000
19,26.477729,1000
20,23.03171,1000
21,15.094163,1000
22,7.711839,1000
23,9.311308,1000
24,10.484869,1000
25,13.880507,1000
26,36.595482,1000
27,56.171686,1000
28,57.833623,1000
29,59.15801,1000
30,17.848914,1000
31,14.243578,1000
32,-1.329634,1000
33,-5.279268,1000
34,-3.252693,1000
35,10.256743,1000
36,20.909083,1000
37,37.388794,1000
38,44.663627,1000
39,1.675328,1000
40,33.679098,1000
41,1.060137,1000
42,7.327985,1000
43,16.200688,1000
44,14.794452,1000
45,18.060633,1000
46,32.025173,1000
47,18.052943,1000
48,94.919333,1000
49,62.760677,1000
50,18.754303,1000
51,66.369983,1000
52,62.694119,1000
53,35.330495,1000
54,35.736433,1000
55,18.081951,1000
56,55.832557,1000
57,16.344478,1000
58,33.752282,1000
59,28.814074,1000
60,35.787411,1000
61,36.174601,1000
62,37.237174,1000
63,35.551483,1000
64,35.9114,1000
65,35.854155,1000
66,32.434024,1000
67,41.38164,1000
68,44.133126,1000
69,49.396928,1000
70,63.15811,1000
71,64.934159,1000
72,52.135472,1000
73,59.15225,1000
74,61.736884,1000
75,57.96657,1000
76,60.887764,1000
77,112.367844,1000
78,99.433013,1000
79,77.16959,1000
80,82.412745,1000
81,63.729187,1000
82,197.635683,1000
83,67.406585,1000
84,101.280945,1000
85,247.298932,1000
86,276.759413,1000
87,268.971988,1000
88,294.758073,1000
89,319.747168,1000
90,306.456767,1000
91,323.069281,1000
92,320.86862,1000
93,321.310944,1000
94,321.552908,1000
95,316.916628,1000
96,316.100974,1000
97,311.622603,1000
98,322.015433,1000
99,332.974945,1000
100,338.172942,1000
101,336.678509,1000
102,335.118421,1000
103,338.500626,1000
104,338.549039,1000
105,347.724666,1000
106,341.232069,1000
107,340.067111,1000
108,341.503087,1000
