episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,18,1.0244,1.7467,1503,500,1503,500,3.5184,2.3783,5.55248e-05,0.00234093,0.0015011,0.00475665
0,Hankel a0 rollout,117,2.7362,3.7588,1503,500,1503,500,2.7108,2.2844,1.29408e-10,0.00180362,0.00106452,0.00456883
0,Hankel a1 rollout,358,9.2985,5.5518,1503,500,1503,500,2.4369,1.3077,8.78948e-12,0.00162133,0.00129547,0.00261542
100,Hankel Q rollout,3,1.0016,1.0548,1503,500,1503,500,1.1246,1.0643,0.0004616,0.000748208,0.00169759,0.00212861
100,Hankel a0 rollout,433,2.6705,1.0229,1503,500,1503,500,1.1786,1.1120,0.000495604,0.000784179,0.00187835,0.00222402
100,Hankel a1 rollout,385,2.7241,1.0027,1503,500,1503,500,1.3878,1.2639,0.000368484,0.000923363,0.00179659,0.00252784
200,Hankel Q rollout,1,1.0002,1.0170,1503,500,1503,500,1.0009,1.0007,0.000663232,0.000665959,0.00199385,0.00200135
200,Hankel a0 rollout,149,2.4202,1.0157,1503,500,1503,500,5.8567,3.0310,0.000210005,0.00389664,0.000921391,0.00606203
200,Hankel a1 rollout,134,2.4062,1.0384,1503,500,1503,500,5.6401,3.2560,0.000232391,0.00375253,0.000963174,0.00651193
300,Hankel Q rollout,1,1.0001,1.0129,1503,500,1503,500,1.0004,1.0004,0.000663699,0.000665619,0.00199526,0.00200083
300,Hankel a0 rollout,109,2.4657,1.0055,1503,500,1503,500,9.2730,4.0843,0.000179215,0.00616965,0.000806098,0.00816857
300,Hankel a1 rollout,86,2.3872,1.0451,1503,500,1503,500,7.3305,4.0434,0.000276857,0.00487724,0.00119118,0.00808687
400,Hankel Q rollout,1,1.0000,1.0092,1503,500,1503,500,1.0004,1.0002,0.00066433,0.000665621,0.00199714,0.00200039
400,Hankel a0 rollout,130,2.4701,1.0039,1503,500,1503,500,7.7346,3.4318,0.000125479,0.00514614,0.000672203,0.00686361
400,Hankel a1 rollout,64,2.3758,1.0257,1503,500,1503,500,8.2416,5.3565,0.000238188,0.00548344,0.0010413,0.010713
500,Hankel Q rollout,1,1.0000,1.0067,1503,500,1503,500,1.0003,1.0002,0.000664573,0.000665506,0.00199782,0.00200043
500,Hankel a0 rollout,33,2.3579,1.0222,1503,500,1503,500,1.0954,1.0875,0.000565791,0.000728821,0.00176577,0.00217506
500,Hankel a1 rollout,29,2.3789,1.0363,1503,500,1503,500,1.2641,1.1964,0.000616354,0.000841025,0.00187452,0.00239285
600,Hankel Q rollout,1,1.0000,1.0059,1503,500,1503,500,1.0002,1.0002,0.000664626,0.000665471,0.00199807,0.00200036
600,Hankel a0 rollout,36,2.3416,1.0203,1503,500,1503,500,6.9244,3.9155,0.000483881,0.00460702,0.00146599,0.00783104
600,Hankel a1 rollout,42,2.3486,1.0380,1503,500,1503,500,6.3544,3.8047,0.000526117,0.00422784,0.00159623,0.00760935
700,Hankel Q rollout,1,1.0000,1.0058,1503,500,1503,500,1.0002,1.0001,0.000664793,0.000665456,0.00199876,0.00200019
700,Hankel a0 rollout,93,2.3102,1.0353,1503,500,1503,500,4.9380,4.1151,0.000315549,0.00328543,0.00108937,0.00823015
700,Hankel a1 rollout,74,2.3446,1.0323,1503,500,1503,500,6.4498,5.2381,0.000368796,0.00429128,0.00127519,0.0104761
800,Hankel Q rollout,1,1.0000,1.0046,1503,500,1503,500,1.0002,1.0001,0.000664878,0.000665468,0.0019989,0.00200021
800,Hankel a0 rollout,103,2.2910,1.0471,1503,500,1503,500,5.2496,3.9127,0.000309112,0.00349274,0.00102572,0.00782539
800,Hankel a1 rollout,138,2.3960,1.0371,1503,500,1503,500,6.0228,3.2543,0.000242357,0.00400719,0.000870264,0.00650864
900,Hankel Q rollout,1,1.0000,1.0042,1503,500,1503,500,1.0001,1.0001,0.000664966,0.000665391,0.00199903,0.00200014
900,Hankel a0 rollout,145,2.4727,1.0484,1503,500,1503,500,4.5747,2.5606,0.000382109,0.00304368,0.00147938,0.00512128
900,Hankel a1 rollout,110,2.5324,1.0373,1503,500,1503,500,6.5573,3.6618,0.000366608,0.00436283,0.00135702,0.00732362
