episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0010,7.1766,1503,500,1503,500,1.1519,1.0739,0.000594685,0.000766406,0.0019928,0.00214778
0,Hankel a0 rollout,2,1.0025,3.3681,1503,500,1503,500,9.3099,5.7759,0.000316773,0.00619421,0.000996657,0.0115518
0,Hankel a1 rollout,7,1.0066,6.2602,1503,500,1503,500,66.0637,59.3829,9.13806e-05,0.0439545,0.000352162,0.118766
0,Hankel a2 rollout,1,1.0006,1.6607,1503,500,1503,500,1.0909,1.0265,0.000622954,0.000725834,0.00196071,0.00205308
0,Hankel a3 rollout,3,1.0019,5.4808,1503,500,1503,500,20.7143,12.2167,0.000132296,0.0137819,0.000798999,0.0244335
0,Hankel a4 rollout,2,1.0022,5.2149,1503,500,1503,500,19.4431,15.1426,0.000283446,0.0129362,0.000998127,0.0302852
0,Hankel a5 rollout,1,1.0006,2.4480,1503,500,1503,500,1.1356,1.0057,0.000505309,0.00075554,0.00192921,0.00201136
0,Hankel a6 rollout,13,1.0284,31.9485,1503,500,1503,500,67.9885,38.0612,1.79259e-05,0.0452352,0.000193619,0.0761225
0,Hankel a7 rollout,1,1.0003,4.0261,1503,500,1503,500,1.1185,1.0585,0.000619385,0.000744196,0.00199691,0.002117
100,Hankel Q rollout,14,1.0471,1.8359,51,16,51,16,1.9545,1.1420,0.00728904,0.0383242,0.0533718,0.0713735
100,Hankel a0 rollout,16,7.2880,1.6070,51,16,51,16,1.6050,1.0000,0.0121863,0.03147,0.0625,0.0625
100,Hankel a1 rollout,16,7.8011,1.7509,51,16,51,16,1.4829,1.0000,0.0104174,0.029076,0.0625,0.0625
100,Hankel a2 rollout,16,7.9748,1.8323,51,16,51,16,1.4712,1.0000,0.0101298,0.0288467,0.0625,0.0625
100,Hankel a3 rollout,16,8.9442,1.7255,51,16,51,16,1.3144,1.0000,0.012799,0.0257719,0.0625,0.0625
