episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0060,1.5551,1503,500,1503,500,5.9273,5.3511,0.000179797,0.00394364,0.000473972,0.0107021
0,Hankel a0 rollout,2,1.0066,1.2747,1503,500,1503,500,7.4714,6.1620,0.000290198,0.00497097,0.00104643,0.012324
0,Hankel a1 rollout,6,1.0059,2.2042,1503,500,1503,500,9.4720,7.4875,0.000109441,0.00630206,0.000377208,0.014975
100,Hankel Q rollout,2,1.0140,1.3536,1503,500,1503,500,2.3240,2.1969,0.00038576,0.00154622,0.00117073,0.00439384
100,Hankel a0 rollout,467,4.2989,1.0501,1503,500,1503,500,1.2835,1.0611,0.000434209,0.000853972,0.00177315,0.00212216
100,Hankel a1 rollout,481,4.3086,1.1540,1503,500,1503,500,1.2576,1.0281,0.000493734,0.00083671,0.00184481,0.00205617
200,Hankel Q rollout,2,1.0048,1.3461,1503,500,1503,500,2.3959,2.3755,0.000307144,0.0015941,0.000925286,0.0047509
200,Hankel a0 rollout,464,9.3703,1.0555,1503,500,1503,500,1.5256,1.0444,0.000518694,0.00101507,0.00179375,0.00208888
200,Hankel a1 rollout,461,6.3173,1.0904,1503,500,1503,500,1.3368,1.0459,0.000399817,0.000889395,0.00173753,0.00209183
300,Hankel Q rollout,1,1.0008,1.5151,1503,500,1503,500,1.5702,1.5606,0.000393422,0.0010447,0.00119273,0.00312114
300,Hankel a0 rollout,480,6.4531,1.0763,1503,500,1503,500,1.2356,1.0238,0.00056247,0.000822113,0.00172118,0.00204761
300,Hankel a1 rollout,474,6.8714,1.1192,1503,500,1503,500,1.3475,1.0219,0.000557998,0.000896546,0.00193955,0.00204377
400,Hankel Q rollout,2,1.0011,1.4455,1503,500,1503,500,1.3997,1.3874,0.000320341,0.000931274,0.000966571,0.00277472
400,Hankel a0 rollout,473,6.8928,1.0648,1503,500,1503,500,1.1835,1.0488,0.000566934,0.000787416,0.00191501,0.00209763
400,Hankel a1 rollout,479,10.9573,1.2125,1503,500,1503,500,1.3113,1.0365,0.000515561,0.000872436,0.00191561,0.0020731
500,Hankel Q rollout,2,1.0018,1.2015,1503,500,1503,500,1.7324,1.7298,0.000340578,0.00115262,0.00102429,0.00345954
500,Hankel a0 rollout,476,10.1945,1.0943,1503,500,1503,500,1.5336,1.0461,0.000461092,0.00102039,0.00170111,0.00209228
500,Hankel a1 rollout,480,8.1201,1.1172,1503,500,1503,500,1.6388,1.0381,0.000413683,0.00109036,0.00167661,0.00207615
600,Hankel Q rollout,1,1.0008,1.1845,1503,500,1503,500,1.1635,1.1584,0.000541503,0.000774097,0.00163548,0.00231671
600,Hankel a0 rollout,481,11.4220,1.0780,1503,500,1503,500,1.3169,1.0284,0.000589845,0.000876167,0.00191394,0.00205675
600,Hankel a1 rollout,480,6.4781,1.1231,1503,500,1503,500,1.4285,1.0308,0.000492612,0.000950423,0.00188948,0.00206165
700,Hankel Q rollout,1,1.0003,1.2647,1503,500,1503,500,1.2073,1.1978,0.000571248,0.000803245,0.0017221,0.0023957
700,Hankel a0 rollout,465,7.2840,1.0659,1503,500,1503,500,1.6105,1.0603,0.000500951,0.00107154,0.00174152,0.00212066
700,Hankel a1 rollout,471,9.4343,1.2617,1503,500,1503,500,1.3338,1.0474,0.000551242,0.000887416,0.00191684,0.00209487
800,Hankel Q rollout,1,1.0004,1.3828,1503,500,1503,500,1.3432,1.3324,0.000515983,0.00089368,0.00155478,0.00266471
800,Hankel a0 rollout,473,5.9421,1.0596,1503,500,1503,500,1.3383,1.0369,0.000546197,0.000890433,0.00190779,0.00207382
800,Hankel a1 rollout,472,6.0630,1.1549,1503,500,1503,500,1.4176,1.0427,0.000543271,0.000943205,0.00180444,0.00208537
900,Hankel Q rollout,1,1.0002,1.4800,1503,500,1503,500,1.4628,1.4467,0.000457348,0.00097327,0.0013813,0.00289345
900,Hankel a0 rollout,473,6.7851,1.0564,1503,500,1503,500,1.2140,1.0427,0.000545513,0.000807738,0.00180842,0.00208538
900,Hankel a1 rollout,468,5.8148,1.1439,1503,500,1503,500,1.5102,1.0606,0.000462542,0.00100476,0.00183515,0.00212121
