grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10001,17,9,254,10,0,12.556435585021973,5.430215358734131,5.143730163574219,5.039096355438232,4.7715020179748535,4.514626502990723,4.466307163238525,4.271354675292969,4.1802144050598145,4.02772855758667,3.779576301574707,3.617760181427002,3.567638397216797,3.323997735977173,2.8684794902801514,2.3290698528289795,2.2296676635742188,9.304286003112793,5.060553073883057,4.743947982788086,4.487369537353516,4.323584079742432,4.2025909423828125,3.7847113609313965,3.446310520172119,2.547043800354004
0,10001,17,9,254,10,1,4.701322555541992,4.549227714538574,4.447469711303711,4.317978858947754,4.081690788269043,4.009312152862549,3.9776132106781006,3.7340688705444336,3.6739606857299805,3.5839293003082275,3.495912790298462,3.2978341579437256,2.9408414363861084,2.592381477355957,2.516505479812622,2.092583656311035,1.9494061470031738,4.450695037841797,4.239824295043945,4.04360294342041,3.8301310539245605,3.6892735958099365,3.6215789318084717,3.236121654510498,2.5821452140808105,2.2690441608428955
5000,15001,17,9,252,15,0,271.9024963378906,67.71134185791016,42.1817512512207,32.33456802368164,25.6071834564209,21.584028244018555,18.606664657592773,15.839327812194824,13.700504302978516,13.185933113098145,11.528780937194824,10.324151039123535,9.914794921875,9.553040504455566,9.143863677978516,8.271097183227539,8.195874214172363,199.2620391845703,42.17733383178711,27.327484130859375,18.507877349853516,14.73521900177002,11.805161476135254,10.068251609802246,9.332719802856445,8.516838073730469
5000,15001,17,9,252,15,1,274.2165222167969,68.49091339111328,41.477134704589844,32.57297897338867,26.02434539794922,22.09330177307129,18.800121307373047,14.892845153808594,13.897570610046387,12.807894706726074,11.889681816101074,10.675971984863281,9.969047546386719,9.354696273803711,8.324851036071777,7.906861782073975,7.3884992599487305,200.29855346679688,42.33041000366211,27.610754013061523,18.665658950805664,14.099067687988281,12.189373970031738,10.607460975646973,9.300445556640625,8.299781799316406
10000,20001,17,9,254,20,0,586.6698608398438,93.54973602294922,48.50038528442383,38.08235168457031,27.204055786132812,24.58026695251465,21.220605850219727,17.877111434936523,16.886503219604492,14.12356185913086,13.891131401062012,13.23680591583252,12.560376167297363,11.416897773742676,10.50544261932373,10.093235969543457,8.931639671325684,432.0519104003906,48.543277740478516,30.037261962890625,21.125328063964844,17.59769058227539,14.22737979888916,12.684951782226562,11.204063415527344,10.538552284240723
10000,20001,17,9,254,20,1,582.1442260742188,92.70487976074219,49.20261001586914,38.48507308959961,28.265077590942383,25.216691970825195,20.53496742248535,17.939449310302734,16.436620712280273,14.294504165649414,13.612161636352539,13.007115364074707,12.578672409057617,11.545330047607422,10.770088195800781,9.818480491638184,8.992408752441406,428.7105407714844,49.76171112060547,30.471118927001953,20.727415084838867,17.644433975219727,14.558279991149902,12.964323997497559,10.621785163879395,10.239411354064941
15000,25001,17,9,253,25,0,975.1636352539062,105.3957290649414,55.22853469848633,36.13749313354492,28.094587326049805,25.02522850036621,22.468372344970703,18.507217407226562,17.204387664794922,15.654090881347656,14.428654670715332,13.484030723571777,13.335071563720703,12.111063957214355,11.443922996520996,10.796969413757324,10.061121940612793,715.0135498046875,53.15193557739258,30.322790145874023,22.631275177001953,17.731000900268555,16.443653106689453,13.217618942260742,11.678216934204102,10.723200798034668
15000,25001,17,9,253,25,1,969.3826904296875,104.31993865966797,55.603511810302734,37.32297134399414,29.091552734375,25.47330665588379,23.922117233276367,20.840917587280273,19.565670013427734,16.52086639404297,15.722864151000977,13.39931869506836,13.002716064453125,12.631351470947266,11.629216194152832,11.181581497192383,10.739371299743652,711.6105346679688,53.78504943847656,29.591800689697266,24.248140335083008,20.103208541870117,16.384559631347656,12.978744506835938,12.671253204345703,11.554407119750977
20000,30001,17,9,247,30,0,1415.5556640625,120.68716430664062,56.3649787902832,37.60574722290039,32.535221099853516,31.003807067871094,27.522809982299805,22.630573272705078,21.1054744720459,17.407896041870117,16.1440486907959,14.337169647216797,13.902083396911621,13.404576301574707,12.518094062805176,11.603157997131348,11.262988090515137,1025.4510498046875,62.85054397583008,32.66740036010742,28.649581909179688,20.556377410888672,16.59559440612793,13.97756576538086,13.144291877746582,12.050851821899414
20000,30001,17,9,247,30,1,1395.350341796875,119.95835876464844,55.530548095703125,37.80025100708008,32.72684860229492,28.954448699951172,26.20574951171875,21.69540023803711,19.795700073242188,16.513858795166016,16.355905532836914,13.976645469665527,13.476131439208984,12.221549987792969,12.118511199951172,11.76242446899414,11.13088607788086,1009.6963500976562,62.64363479614258,32.712188720703125,27.570606231689453,19.93128776550293,16.685747146606445,13.429892539978027,12.348870277404785,11.575602531433105
