grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02,pen_sv_03,pen_sv_04,pen_sv_05,pen_sv_06,pen_sv_07,pen_sv_08,pen_sv_09
0,10048,17,9,250,10,0,30.903791427612305,5.8103437423706055,5.642568111419678,5.286379814147949,5.17375373840332,5.042692184448242,4.955488204956055,4.780601501464844,4.712461471557617,4.650094509124756,4.380734443664551,4.225931644439697,4.101858615875244,3.9184939861297607,3.8881702423095703,3.6498501300811768,3.37819242477417,22.656108856201172,5.321208953857422,5.131338596343994,4.94620418548584,4.8165364265441895,4.53580379486084,4.233836650848389,3.9452707767486572,3.796095848083496
0,10048,17,9,250,10,1,11.379240989685059,5.280541896820068,5.078033447265625,5.004051685333252,4.779637336730957,4.699495315551758,4.424200534820557,4.36407995223999,4.033763885498047,3.9460339546203613,3.7574262619018555,3.703643560409546,3.6075375080108643,3.3514533042907715,3.118208885192871,2.658710479736328,2.4979770183563232,8.496854782104492,4.9675188064575195,4.875827789306641,4.409979343414307,4.256373405456543,3.949995756149292,3.8045928478240967,3.491021156311035,3.129301071166992
5000,15040,17,9,252,15,0,2183.958740234375,72.9056396484375,47.69483184814453,32.239532470703125,28.468891143798828,23.160741806030273,22.118301391601562,18.902061462402344,17.9122314453125,15.825142860412598,14.287781715393066,13.296036720275879,12.769659996032715,11.695280075073242,10.690322875976562,10.522106170654297,9.25731372833252,1587.34912109375,45.234745025634766,28.434999465942383,21.825830459594727,17.770694732666016,15.308671951293945,13.088183403015137,11.14948844909668,10.01495361328125
5000,15040,17,9,252,15,1,2177.169189453125,72.60746002197266,47.14889144897461,32.493099212646484,29.118389129638672,22.96590232849121,21.49869155883789,20.14060401916504,17.530902862548828,16.721710205078125,14.623350143432617,13.785965919494629,12.82634162902832,11.998393058776855,11.28884220123291,10.267032623291016,9.727923393249512,1582.43310546875,45.328880310058594,27.821638107299805,22.138343811035156,17.916486740112305,15.606424331665039,13.159856796264648,11.323643684387207,10.216415405273438
10000,20032,17,9,251,20,0,2071.399169921875,82.83699798583984,50.11652755737305,34.641597747802734,29.242717742919922,26.326688766479492,20.51460838317871,19.55219078063965,17.393138885498047,14.8751859664917,13.493278503417969,12.480020523071289,12.056296348571777,11.320760726928711,11.161734580993652,10.416555404663086,10.379729270935059,1506.0533447265625,47.82058334350586,29.960783004760742,24.186786651611328,19.05148696899414,16.243812561035156,12.329846382141113,11.80088996887207,11.065469741821289
10000,20032,17,9,251,20,1,2070.73681640625,83.13933563232422,49.73713302612305,36.40259552001953,30.424074172973633,27.220928192138672,20.525983810424805,18.975025177001953,16.749221801757812,15.53824234008789,13.516846656799316,12.373353958129883,11.93537712097168,11.775594711303711,10.380412101745605,9.81898021697998,9.528864860534668,1506.6190185546875,47.409400939941406,30.210758209228516,24.278541564941406,18.186912536621094,14.677044868469238,12.815317153930664,12.107535362243652,10.145732879638672
15000,25024,17,9,252,25,0,1800.6451416015625,93.87078857421875,54.646968841552734,38.153419494628906,30.252561569213867,27.148784637451172,22.006624221801758,19.706117630004883,18.852529525756836,14.885940551757812,14.316412925720215,13.911444664001465,13.111527442932129,12.585197448730469,11.01601791381836,10.871988296508789,9.249614715576172,1314.68701171875,58.0728874206543,34.14347839355469,24.138463973999023,19.764650344848633,14.876558303833008,14.195533752441406,12.123689651489258,10.119768142700195
15000,25024,17,9,252,25,1,1780.534423828125,94.8009262084961,54.51279067993164,38.17346954345703,28.835317611694336,27.478410720825195,23.34834861755371,20.89647102355957,16.869606018066406,15.835955619812012,14.077885627746582,13.186803817749023,12.49447250366211,11.561017036437988,10.559698104858398,10.460587501525879,9.039865493774414,1300.283203125,56.57558059692383,32.606651306152344,24.324716567993164,18.673189163208008,14.604059219360352,13.266274452209473,11.779053688049316,9.909676551818848
20000,30016,17,9,255,30,0,1999.981689453125,117.06044006347656,74.45696258544922,47.85173797607422,33.635128021240234,31.5908203125,25.290029525756836,21.991985321044922,20.41611671447754,17.587675094604492,16.229297637939453,14.695222854614258,14.317707061767578,13.725168228149414,12.395303726196289,12.122186660766602,11.211057662963867,1459.8524169921875,72.37625885009766,37.09932327270508,25.99181365966797,22.70010757446289,18.023290634155273,14.97973346710205,14.256044387817383,11.822017669677734
20000,30016,17,9,255,30,1,2012.2679443359375,117.21105194091797,73.83561706542969,47.335323333740234,34.42094039916992,31.795534133911133,24.5509090423584,22.561555862426758,19.152740478515625,19.063112258911133,15.655106544494629,14.542478561401367,13.568025588989258,13.474273681640625,12.915771484375,12.322534561157227,10.288722038269043,1469.141845703125,73.03456115722656,35.78057098388672,27.048091888427734,21.87360382080078,17.87503433227539,14.635627746582031,14.412657737731934,11.729907035827637
