episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0007,5.3478,1503,500,1503,500,1.0336,1.0300,0.000661661,0.000687711,0.00199702,0.00206009
0,Hankel a0 rollout,2,1.0015,8.3643,1503,500,1503,500,93.6810,56.9285,0.000332362,0.0623293,0.00100019,0.113857
0,Hankel a1 rollout,3,1.0037,13.2944,1503,500,1503,500,149.3463,76.4993,0.000222535,0.0993655,0.000667312,0.152999
0,Hankel a2 rollout,1,1.0005,4.2990,1503,500,1503,500,1.0104,1.0018,0.000651599,0.000672288,0.00197529,0.00200368
0,Hankel a3 rollout,10,1.1527,76.8914,1503,500,1503,500,140.5468,49.8108,6.69819e-05,0.0935108,0.000202332,0.0996216
0,Hankel a4 rollout,6,1.0046,17.8699,1503,500,1503,500,127.4462,83.0637,0.000111166,0.0847945,0.000337841,0.166127
0,Hankel a5 rollout,1,1.0004,4.9829,1503,500,1503,500,1.0137,1.0042,0.000655094,0.000674427,0.00198152,0.00200833
100,Hankel Q rollout,10,1.0023,1.1072,1503,500,1503,500,4.4472,2.9648,0.000236275,0.00295891,0.00101763,0.00592954
100,Hankel a0 rollout,493,24.9859,1.0876,1503,500,1503,500,1.0630,1.0117,0.000605575,0.000707254,0.00197188,0.00202333
100,Hankel a1 rollout,491,10.3797,1.1255,1503,500,1503,500,1.0902,1.0166,0.000613306,0.000725374,0.00196792,0.0020332
100,Hankel a2 rollout,489,5.6266,1.0576,1503,500,1503,500,1.1066,1.0220,0.000600483,0.000736291,0.0019506,0.00204396
100,Hankel a3 rollout,491,40.5899,1.1643,1503,500,1503,500,1.0759,1.0156,0.000611257,0.000715821,0.00196047,0.00203128
100,Hankel a4 rollout,484,12.4578,1.0279,1503,500,1503,500,1.1239,1.0271,0.00060066,0.000747785,0.00196124,0.00205424
100,Hankel a5 rollout,496,32.6390,1.1820,1503,500,1503,500,1.0947,1.0074,0.000569926,0.000728344,0.00197074,0.00201474
200,Hankel Q rollout,2,1.0011,1.0665,1503,500,1503,500,11.4590,8.1441,0.000327551,0.0076241,0.000994773,0.0162882
200,Hankel a0 rollout,492,24.0751,1.0900,1503,500,1503,500,1.0981,1.0124,0.000594023,0.000730613,0.0019671,0.00202482
200,Hankel a1 rollout,489,25.5405,1.1417,1503,500,1503,500,1.1378,1.0203,0.000590028,0.000757048,0.00195658,0.00204058
200,Hankel a2 rollout,490,4.6649,1.0822,1503,500,1503,500,1.0917,1.0164,0.000602339,0.00072632,0.00196188,0.00203271
200,Hankel a3 rollout,494,45.8351,1.1567,1503,500,1503,500,1.1079,1.0103,0.000580874,0.000737141,0.00197318,0.00202057
200,Hankel a4 rollout,480,20.0644,1.0198,1503,500,1503,500,1.1444,1.0351,0.000598036,0.000761431,0.0019315,0.00207025
200,Hankel a5 rollout,494,40.8907,1.1477,1503,500,1503,500,1.0806,1.0084,0.000577541,0.000718948,0.00196671,0.00201675
300,Hankel Q rollout,1,1.0007,1.0496,1503,500,1503,500,1.0259,1.0061,0.00062859,0.00068255,0.00193197,0.00201225
300,Hankel a0 rollout,492,28.4252,1.0390,1503,500,1503,500,1.1131,1.0121,0.000588141,0.000740603,0.0019527,0.00202414
300,Hankel a1 rollout,482,38.3935,1.1150,1503,500,1503,500,1.1296,1.0339,0.000591833,0.000751576,0.00195339,0.00206782
300,Hankel a2 rollout,488,5.7825,1.0601,1503,500,1503,500,1.0812,1.0204,0.000606765,0.000719347,0.0019571,0.00204082
300,Hankel a3 rollout,493,54.3974,1.1427,1503,500,1503,500,1.0717,1.0110,0.000620797,0.000713017,0.00197362,0.00202192
300,Hankel a4 rollout,478,21.9502,1.0138,1503,500,1503,500,1.1354,1.0392,0.0005822,0.000755444,0.00193628,0.00207847
300,Hankel a5 rollout,492,40.2057,1.1253,1503,500,1503,500,1.0956,1.0146,0.000601905,0.000728957,0.00195969,0.00202926
400,Hankel Q rollout,1,1.0005,1.0443,1503,500,1503,500,1.0222,1.0052,0.00063489,0.000680103,0.00192451,0.00201037
400,Hankel a0 rollout,489,28.3281,1.0268,1503,500,1503,500,1.1649,1.0201,0.000599915,0.000775072,0.00195334,0.00204026
400,Hankel a1 rollout,485,45.9617,1.1487,1503,500,1503,500,1.1080,1.0270,0.000562854,0.000737184,0.00196413,0.00205399
400,Hankel a2 rollout,491,5.2234,1.0824,1503,500,1503,500,1.0928,1.0143,0.000613334,0.000727047,0.00195513,0.00202855
400,Hankel a3 rollout,492,40.8248,1.1314,1503,500,1503,500,1.1181,1.0152,0.000572069,0.000743938,0.0019511,0.00203047
400,Hankel a4 rollout,478,20.2614,1.0092,1503,500,1503,500,1.1737,1.0426,0.000562635,0.000780883,0.00192926,0.00208522
400,Hankel a5 rollout,491,42.5318,1.1361,1503,500,1503,500,1.0950,1.0132,0.000609523,0.000728546,0.00195903,0.00202632
500,Hankel Q rollout,1,1.0004,1.0444,1503,500,1503,500,1.0183,1.0049,0.000626431,0.00067753,0.0019156,0.00200977
500,Hankel a0 rollout,489,24.0143,1.0413,1503,500,1503,500,1.1159,1.0196,0.000592935,0.000742477,0.00196696,0.00203923
500,Hankel a1 rollout,486,48.4761,1.1725,1503,500,1503,500,1.1141,1.0263,0.000611378,0.000741241,0.00196782,0.00205265
500,Hankel a2 rollout,490,4.6282,1.0874,1503,500,1503,500,1.1066,1.0163,0.000584003,0.000736241,0.00192722,0.00203254
500,Hankel a3 rollout,491,75.2389,1.1498,1503,500,1503,500,1.1167,1.0166,0.000597998,0.00074297,0.00197449,0.00203328
500,Hankel a4 rollout,473,25.2673,1.0144,1503,500,1503,500,1.1009,1.0518,0.000607491,0.000732477,0.00195221,0.00210353
500,Hankel a5 rollout,489,35.1908,1.1315,1503,500,1503,500,1.0994,1.0201,0.000591239,0.000731483,0.00195302,0.00204016
600,Hankel Q rollout,1,1.0003,1.0398,1503,500,1503,500,1.0097,1.0050,0.000630571,0.000671787,0.00191152,0.00201009
600,Hankel a0 rollout,487,19.4772,1.0279,1503,500,1503,500,1.0936,1.0248,0.000617893,0.000727644,0.00195552,0.00204966
600,Hankel a1 rollout,486,36.2165,1.1900,1503,500,1503,500,1.0821,1.0262,0.000609443,0.000719979,0.00196737,0.00205249
600,Hankel a2 rollout,494,6.6746,1.0976,1503,500,1503,500,1.1187,1.0094,0.000609413,0.000744343,0.00197798,0.00201888
600,Hankel a3 rollout,494,56.8834,1.1866,1503,500,1503,500,1.1091,1.0109,0.00058408,0.000737947,0.00196843,0.0020217
600,Hankel a4 rollout,471,21.2155,1.0145,1503,500,1503,500,1.1028,1.0560,0.000582372,0.000733716,0.00190606,0.00211201
600,Hankel a5 rollout,490,30.0223,1.1040,1503,500,1503,500,1.0883,1.0156,0.000605371,0.000724088,0.00197851,0.00203116
700,Hankel Q rollout,1,1.0003,1.0396,1503,500,1503,500,1.0139,1.0052,0.000631082,0.000674608,0.00190285,0.00201041
700,Hankel a0 rollout,485,15.2116,1.0200,1503,500,1503,500,1.1351,1.0280,0.000605734,0.000755203,0.00196444,0.00205592
700,Hankel a1 rollout,491,14.4761,1.1941,1503,500,1503,500,1.0970,1.0134,0.000609511,0.000729864,0.00195549,0.00202684
700,Hankel a2 rollout,492,15.9920,1.0896,1503,500,1503,500,1.0670,1.0131,0.00062175,0.000709903,0.00197546,0.00202624
